movieId,title,genres,year,avg_rating,rating_count
1410,Harlem,Drama,1993.0,2.75,4
1411,Barbarella,Adventure Sci-Fi,1968.0,2.57,28
1412,Land Before Time III: The Time of the Great Giving (1995) (V),Animation Children's,1995.0,1.67,6
1413,Street Fighter,Action,1994.0,2.75,8
1414,Coldblooded,Action,1995.0,2.0,1
1415,"Next Karate Kid, The",Action Children's,1994.0,2.44,9
1416,No Escape,Action Sci-Fi,1994.0,2.4,5
1417,"Turning, The",Drama,1992.0,2.5,2
1418,"Joy Luck Club, The",Drama,1993.0,3.67,3
1419,Highlander III: The Sorcerer,Action Sci-Fi,1994.0,2.12,16
1420,Gilligan's Island: The Movie,Comedy,1998.0,1.33,3
1421,My Crazy Life (Mi vida loca),Drama,1993.0,3.18,11
1422,Suture,Film-Noir Thriller,1993.0,2.25,4
1423,"Walking Dead, The",Drama War,1995.0,2.25,4
1424,I Like It Like That,Comedy Drama Romance,1994.0,2.33,3
1425,I'll Do Anything,Comedy Drama,1994.0,2.6,10
1426,Grace of My Heart,Comedy Drama,1996.0,3.25,8
1427,Drunks,Drama,1995.0,2.8,5
1428,SubUrbia,Comedy,1997.0,3.67,12
1429,Sliding Doors,Drama Romance,1998.0,2.75,4
1430,Ill Gotten Gains,Drama,1997.0,2.33,3
1431,Legal Deceit,Thriller,1997.0,3.4,5
1432,"Mighty, The",Drama,1998.0,1.0,3
1433,Men of Means,Action Drama,1998.0,2.0,2
1434,Shooting Fish,Romance,1997.0,2.5,10
1435,"Steal Big, Steal Little",Comedy,1995.0,2.57,7
1436,Mr. Jones,Drama Romance,1993.0,2.5,2
1437,House Party 3,Comedy,1994.0,2.0,9
1438,Panther,Drama,1995.0,2.4,5
1439,Jason's Lyric,Crime Drama,1994.0,3.0,8
1440,Above the Rim,Drama,1994.0,3.0,5
1441,Moonlight and Valentino,Drama Romance,1995.0,2.57,7
1442,"Scarlet Letter, The",Drama,1995.0,2.4,5
1443,8 Seconds,Drama,1994.0,3.75,4
1444,That Darn Cat!,Children's Comedy Mystery,1965.0,2.47,19
1445,Ladybird Ladybird,Drama,1994.0,2.75,4
1446,"Bye Bye, Love",Comedy,1995.0,3.13,15
1447,Century,Drama,1993.0,3.0,1
1448,My Favorite Season,Drama,1993.0,3.67,3
1449,Pather Panchali,Drama,1955.0,4.62,8
1450,Golden Earrings,Adventure Romance,1947.0,4.0,2
1451,Foreign Correspondent,Thriller,1940.0,3.87,15
1452,Lady of Burlesque,Comedy Mystery,1943.0,4.0,1
1453,Angel on My Shoulder,Crime Drama,1946.0,2.0,1
1454,Angel and the Badman,Western,1947.0,3.0,6
1455,"Outlaw, The",Western,1943.0,2.5,2
1456,Beat the Devil,Comedy Drama,1954.0,3.71,7
1457,Love Is All There Is,Comedy Drama,1996.0,3.0,1
1458,"Damsel in Distress, A",Comedy Musical Romance,1937.0,4.0,1
1459,Madame Butterfly,Musical,1995.0,3.57,7
1460,Sleepover,Comedy Drama,1995.0,3.0,1
1461,Here Comes Cookie,Comedy,1935.0,2.0,1
1462,"Thieves (Voleurs, Les)",Crime Drama Romance,1996.0,3.71,7
1463,"Boys, Les",Comedy,1997.0,3.33,3
1464,"Stars Fell on Henrietta, The",Drama,1995.0,2.33,3
1465,Last Summer in the Hamptons,Comedy Drama,1995.0,2.33,3
1466,Margaret's Museum,Drama,1995.0,4.0,6
1467,"Saint of Fort Washington, The",Drama,1993.0,5.0,2
1468,"Cure, The",Drama,1995.0,3.33,6
1469,Tom and Huck,Adventure Children's,1995.0,3.17,12
1470,Gumby: The Movie,Animation Children's,1995.0,2.6,5
1471,Hideaway,Thriller,1995.0,2.44,9
1472,"Visitors, The (Visiteurs, Les)",Comedy Sci-Fi,1993.0,3.5,2
1473,"Little Princess, The",Children's Drama,1939.0,3.56,9
1474,Nina Takes a Lover,Comedy Romance,1994.0,2.83,6
1475,Bhaji on the Beach,Comedy Drama,1993.0,2.88,8
1476,Raw Deal,Film-Noir,1948.0,2.0,1
1477,Nightwatch,Horror Thriller,1997.0,2.5,2
1478,Dead Presidents,Action Crime Drama,1995.0,2.72,18
1479,Reckless,Comedy,1995.0,2.75,8
1480,Herbie Rides Again,Adventure Children's Comedy,1974.0,2.27,11
1481,S.F.W.,Drama,1994.0,3.0,2
1482,"Gate of Heavenly Peace, The",Documentary,1995.0,4.0,1
1483,"Man in the Iron Mask, The",Action Drama Romance,1998.0,3.42,12
1484,"Jerky Boys, The",Action Comedy,1994.0,2.67,3
1485,"Colonel Chabert, Le",Drama Romance War,1994.0,3.5,4
1486,Girl in the Cadillac,Drama,1995.0,1.0,1
1487,Even Cowgirls Get the Blues,Comedy Romance,1993.0,2.0,5
1488,Germinal,Drama,1993.0,3.0,4
1489,Chasers,Comedy,1994.0,2.2,5
1490,Fausto,Comedy,1993.0,3.0,3
1491,Tough and Deadly,Action Drama Thriller,1995.0,3.0,2
1492,Window to Paris,Comedy,1994.0,4.0,1
1493,"Modern Affair, A",Romance,1995.0,1.0,1
1494,"Mostro, Il",Comedy,1994.0,1.0,1
1495,Flirt,Drama,1995.0,3.6,5
1496,Carpool,Comedy Crime,1996.0,2.8,5
1497,"Line King: Al Hirschfeld, The",Documentary,1996.0,3.0,2
1498,Farmer & Chase,Comedy,1995.0,4.0,1
1499,Grosse Fatigue,Comedy,1994.0,3.25,4
1500,Santa with Muscles,Comedy,1996.0,5.0,2
1501,Prisoner of the Mountains (Kavkazsky Plennik),War,1996.0,3.0,5
1502,Naked in New York,Comedy Romance,1994.0,1.5,2
1503,Gold Diggers: The Secret of Bear Mountain,Adventure Children's,1995.0,3.1,10
1504,"Bewegte Mann, Der",Comedy,1994.0,3.67,3
1505,Killer: A Journal of Murder,Crime Drama,1995.0,4.0,1
1506,Nelly & Monsieur Arnaud,Drama,1995.0,3.67,3
1507,Three Lives and Only One Death,Comedy,1996.0,3.0,1
1508,"Babysitter, The",Drama Thriller,1995.0,2.33,3
1509,Getting Even with Dad,Comedy,1994.0,1.6,5
1510,Mad Dog Time,Crime,1996.0,3.0,1
1511,Children of the Revolution,Comedy,1996.0,3.2,5
1512,"World of Apu, The (Apur Sansar)",Drama,1959.0,4.0,6
1513,Sprung,Comedy,1997.0,2.0,3
1514,Dream With the Fishes,Drama,1997.0,3.14,7
1515,Wings of Courage,Adventure Romance,1995.0,4.0,1
1516,"Wedding Gift, The",Drama,1994.0,4.0,3
1517,Race the Sun,Drama,1996.0,2.8,5
1518,Losing Isaiah,Drama,1995.0,3.0,12
1519,New Jersey Drive,Crime Drama,1995.0,3.0,2
1520,"Fear, The",Horror,1995.0,3.0,1
1521,Mr. Wonderful,Comedy Romance,1993.0,3.0,4
1522,Trial by Jury,Thriller,1994.0,2.43,7
1523,"Good Man in Africa, A",Action Adventure,1994.0,3.0,2
1524,Kaspar Hauser,Drama,1993.0,4.25,8
1525,"Object of My Affection, The",Comedy Romance,1998.0,4.0,1
1526,Witness,Drama Romance Thriller,1985.0,4.0,1
1527,Senseless,Comedy,1998.0,2.43,7
1528,Nowhere,Drama,1997.0,2.33,3
1529,Underground,War,1995.0,2.8,5
1530,Jefferson in Paris,Drama,1995.0,2.0,5
1531,Far From Home: The Adventures of Yellow Dog,Adventure Children's,1995.0,3.29,7
1532,Foreign Student,Drama,1994.0,2.0,2
1533,I Don't Want to Talk About It (De eso no se habla),Drama,1993.0,4.0,1
1534,Twin Town,Comedy Crime,1997.0,2.17,6
1535,"Enfer, L'",Drama,1994.0,3.0,4
1536,Aiqing wansui,Drama,1994.0,5.0,1
1537,Cosi,Comedy,1996.0,4.0,4
1538,All Over Me,Drama,1997.0,3.0,3
1539,Being Human,Drama,1993.0,1.75,4
1540,"Amazing Panda Adventure, The",Adventure Children's,1995.0,2.8,10
1541,"Beans of Egypt, Maine, The",Drama,1994.0,3.5,2
1542,"Scarlet Letter, The",Drama,1926.0,3.0,2
1543,Johns,Drama,1996.0,3.0,1
1544,It Takes Two,Comedy,1995.0,2.67,3
1545,Frankie Starlight,Drama Romance,1995.0,2.5,4
1546,Shadows (Cienie),Drama,1988.0,1.0,1
1547,"Show, The",Documentary,1995.0,3.0,2
1548,The Courtyard,Action Thriller,1995.0,1.0,1
1549,Dream Man,Thriller,1995.0,1.5,2
1550,Destiny Turns on the Radio,Comedy,1995.0,3.0,2
1551,"Glass Shield, The",Drama,1994.0,2.0,2
1552,"Hunted, The",Action,1995.0,2.0,3
1553,"Underneath, The",Mystery Thriller,1995.0,2.75,4
1554,Safe Passage,Drama,1994.0,3.0,2
1555,"Secret Adventures of Tom Thumb, The",Adventure Children's,1993.0,2.6,5
1556,Condition Red,Action Drama Thriller,1995.0,2.0,2
1557,Yankee Zulu,Comedy Drama,1994.0,1.0,1
1558,Aparajito,Drama,1956.0,3.57,7
1559,Hostile Intentions,Action Drama Thriller,1994.0,1.0,1
1560,Clean Slate (Coup de Torchon),Crime,1981.0,2.75,4
1561,Tigrero: A Film That Was Never Made,Documentary Drama,1994.0,1.0,1
1562,"Eye of Vichy, The (Oeil de Vichy, L')",Documentary,1993.0,1.0,1
1563,"Promise, The (Versprechen, Das)",Romance,1994.0,1.0,1
1564,To Cross the Rubicon,Drama,1991.0,1.0,1
1565,Daens,Drama,1992.0,1.0,1
1566,"Man from Down Under, The",Drama,1943.0,1.0,1
1567,Careful,Comedy,1992.0,1.0,1
1568,Vermont Is For Lovers,Comedy Romance,1992.0,1.0,1
1569,"Vie est belle, La (Life is Rosey)",Comedy Drama,1987.0,1.0,1
1570,Quartier Mozart,Comedy,1992.0,1.0,1
1571,Touki Bouki (Journey of the Hyena),Drama,1973.0,1.0,1
1572,Wend Kuuni (God's Gift),Drama,1982.0,1.0,1
1573,Spirits of the Dead (Tre passi nel delirio),Horror,1968.0,2.5,2
1574,Pharaoh's Army,War,1995.0,1.0,1
1575,"I, Worst of All (Yo, la peor de todas)",Drama,1990.0,1.0,1
1576,"Hungarian Fairy Tale, A",Fantasy,1987.0,1.0,1
1577,"Death in the Garden (Mort en ce jardin, La)",Drama,1956.0,1.0,1
1578,"Collectionneuse, La",Drama,1967.0,2.0,2
1579,Baton Rouge,Thriller,1988.0,1.0,1
1580,Liebelei,Romance,1933.0,1.0,1
1581,"Woman in Question, The",Mystery,1950.0,1.0,1
1582,T-Men,Film-Noir,1947.0,1.0,1
1583,"Invitation, The (Zaproszenie)",Drama,1986.0,1.0,1
1584,"Symphonie pastorale, La",Drama,1946.0,1.0,1
1585,American Dream,Documentary,1990.0,2.5,2
1586,Lashou shentan,Action Crime Drama,1992.0,1.0,1
1587,Terror in a Texas Town,Western,1958.0,1.0,1
1588,Salut cousin!,Comedy Drama,1996.0,2.0,2
1589,Schizopolis,Comedy,1996.0,3.0,4
1590,"To Have, or Not",Drama,1995.0,2.0,2
1591,Duoluo tianshi,Drama,1995.0,3.17,6
1592,"Magic Hour, The",Drama,1998.0,3.6,5
1593,Death in Brunswick,Comedy,1991.0,4.0,1
1594,Everest,Documentary,1998.0,4.5,2
1595,Shopping,Action Thriller,1994.0,2.0,1
1596,Nemesis 2: Nebula,Action Sci-Fi Thriller,1995.0,2.0,1
1597,Romper Stomper,Action Drama,1992.0,3.0,5
1598,City of Industry,Crime Thriller,1997.0,2.5,6
1599,Someone Else's America,Drama,1995.0,5.0,1
1600,Guantanamera,Comedy,1994.0,3.75,4
1601,Office Killer,Thriller,1997.0,1.0,1
1602,"Price Above Rubies, A",Drama,1998.0,3.33,3
1603,Angela,Drama,1995.0,3.0,1
1604,He Walked by Night,Crime Film-Noir Thriller,1948.0,4.0,1
1605,Love Serenade,Comedy,1996.0,3.0,4
1606,Deceiver,Crime,1997.0,2.0,1
1607,Hurricane Streets,Drama,1998.0,3.33,3
1608,Buddy,Adventure Children's Drama,1997.0,2.25,4
1609,B*A*P*S,Comedy,1997.0,1.67,3
1610,"Truth or Consequences, N.M.",Action Crime Romance,1997.0,2.0,3
1611,Intimate Relations,Comedy,1996.0,3.0,2
1612,"Leading Man, The",Romance,1996.0,3.75,4
1613,Tokyo Fist,Action Drama,1995.0,4.0,1
1614,"Reluctant Debutante, The",Comedy Drama,1958.0,3.0,1
1615,Warriors of Virtue,Action Adventure Children's Fantasy,1997.0,3.0,10
1616,Desert Winds,Drama,1995.0,4.0,1
1617,Hugo Pool,Romance,1997.0,3.0,2
1618,King of New York,Action Crime,1990.0,1.0,1
1619,All Things Fair,Drama,1996.0,3.0,1
1620,"Sixth Man, The",Comedy,1997.0,3.22,9
1621,Butterfly Kiss,Thriller,1995.0,1.0,1
1622,"Paris, France",Comedy,1993.0,2.33,3
1623,"Cérémonie, La",Drama,1995.0,4.0,3
1624,Hush,Thriller,1998.0,2.0,1
1625,Nightwatch,Horror Thriller,1997.0,4.0,1
1626,Nobody Loves Me (Keiner liebt mich),Comedy Drama,1994.0,1.0,1
1627,"Wife, The",Comedy Drama,1995.0,3.0,1
1628,Lamerica,Drama,1994.0,3.75,4
1629,Nico Icon,Documentary,1995.0,4.0,2
1630,"Silence of the Palace, The (Saimt el Qusur)",Drama,1994.0,3.0,1
1631,"Slingshot, The",Comedy Drama,1993.0,3.5,2
1632,Land and Freedom (Tierra y libertad),War,1995.0,3.0,1
1633,Á köldum klaka (Cold Fever),Comedy Drama,1994.0,3.0,1
1634,Etz Hadomim Tafus (Under the Domin Tree),Drama,1994.0,2.0,1
1635,Two Friends,Drama,1986.0,3.0,1
1636,Brothers in Trouble,Drama,1995.0,4.0,1
1637,Girls Town,Drama,1996.0,3.0,1
1638,Normal Life,Crime Drama,1996.0,3.0,1
1639,Bitter Sugar (Azucar Amargo),Drama,1996.0,4.33,3
1640,"Eighth Day, The",Drama,1996.0,3.0,1
1641,Dadetown,Documentary,1995.0,3.0,1
1642,Some Mother's Son,Drama,1996.0,4.5,2
1643,Angel Baby,Drama,1995.0,3.75,4
1644,Sudden Manhattan,Comedy,1996.0,1.5,2
1645,"Butcher Boy, The",Drama,1998.0,4.0,1
1646,Men With Guns,Action Drama,1997.0,3.5,2
1647,Hana-bi,Comedy Crime Drama,1997.0,3.0,1
1648,"Niagara, Niagara",Drama,1997.0,2.0,1
1649,"Big One, The",Comedy Documentary,1997.0,3.0,1
1650,"Butcher Boy, The",Drama,1998.0,4.0,1
1651,"Spanish Prisoner, The",Drama Thriller,1997.0,4.0,1
1652,Temptress Moon (Feng Yue),Romance,1996.0,1.67,3
1653,Entertaining Angels: The Dorothy Day Story,Drama,1996.0,5.0,1
1654,Chairman of the Board,Comedy,1998.0,1.0,1
1655,"Favor, The",Comedy Romance,1994.0,2.0,1
1656,Little City,Comedy Romance,1998.0,3.5,2
1657,Target,Action Drama,1995.0,3.0,1
1658,"Substance of Fire, The",Drama,1996.0,3.0,3
1659,Getting Away With Murder,Comedy,1996.0,1.0,1
1660,Small Faces,Drama,1995.0,2.0,1
1661,"New Age, The",Drama,1994.0,1.0,1
1662,Rough Magic,Drama Romance,1995.0,2.5,2
1663,Nothing Personal,Drama War,1995.0,2.0,1
1664,8 Heads in a Duffel Bag,Comedy,1997.0,3.25,4
1665,"Brother's Kiss, A",Drama,1997.0,2.0,1
1666,Ripe,Drama,1996.0,2.0,1
1667,"Next Step, The",Drama,1995.0,3.0,1
1668,Wedding Bell Blues,Comedy,1996.0,3.0,1
1669,MURDER and murder,Crime Drama Mystery,1996.0,2.0,1
1670,Tainted,Comedy Thriller,1998.0,3.0,1
1671,"Further Gesture, A",Drama,1996.0,1.0,1
1672,Kika,Drama,1993.0,2.0,2
1673,Mirage,Action Thriller,1995.0,3.0,1
1674,Mamma Roma,Drama,1962.0,4.0,1
1675,"Sunchaser, The",Drama,1996.0,3.0,1
1676,"War at Home, The",Drama,1996.0,2.0,1
1677,Sweet Nothing,Drama,1995.0,3.0,1
1678,Mat' i syn,Drama,1997.0,1.0,1
1679,B. Monkey,Romance Thriller,1998.0,3.0,1
1680,Sliding Doors,Drama Romance,1998.0,2.0,1
1681,You So Crazy,Comedy,1994.0,3.0,1
1682,Scream of Stone (Schrei aus Stein),Drama,1991.0,3.0,1
